customer_id,gender,age,car_model_year,annual_premium,total_loss,loss_ratio
5373,Male,56,2016,1347.68,0.0,0.0
5374,Female,41,2006,1270.0,257.06,0.2024
5375,Male,41,2005,1600.74,8276.51,5.1704
5376,Female,22,2021,1835.38,829.33,0.4519
5377,Female,36,2010,1608.72,1494.71,0.9291
5378,Male,37,2007,1452.7,1626.1,1.1194
5379,Female,30,2017,1455.73,7578.78,5.2062
5380,Male,40,2022,1188.64,0.0,0.0
5381,Male,34,2011,1310.19,2338.7,1.785
5382,Male,40,2011,1468.19,0.0,0.0
5383,Male,41,2023,1202.24,452.84,0.3767
5384,Male,28,2007,1566.1,0.0,0.0
5385,Female,35,2019,1536.52,0.0,0.0
5386,Male,40,2025,1237.47,2306.92,1.8642
5387,Male,54,2023,1633.84,0.0,0.0
5388,Female,43,2003,1365.92,0.0,0.0
5389,Female,32,2012,1150.19,0.0,0.0
5390,Female,44,2007,1647.62,767.55,0.4659
5391,Male,60,2025,1322.01,0.0,0.0
5392,Female,51,2025,1216.66,0.0,0.0
5393,Female,46,2010,1224.04,0.0,0.0
5394,Female,48,2020,1267.15,0.0,0.0
5395,Female,57,2023,1060.25,0.0,0.0
5396,Male,52,2010,1517.98,0.0,0.0
5397,Male,46,2008,1486.43,0.0,0.0
5398,Male,52,2000,1723.6,4057.36,2.354
5399,Male,27,2015,1773.69,1989.92,1.1219
5400,Female,21,2024,1803.33,6860.79,3.8045
5401,Male,41,2024,1370.71,0.0,0.0
5402,Female,40,2006,1457.53,2676.97,1.8366
5403,Female,33,2009,1368.13,1945.36,1.4219
5404,Male,49,2015,1519.76,0.0,0.0
5405,Male,18,2022,1925.15,0.0,0.0
5406,Female,33,2019,1276.97,700.11,0.5483
5407,Female,34,2017,1367.51,0.0,0.0
5408,Male,20,2018,1826.58,8780.72,4.8072
5409,Male,57,2005,1836.78,32260.47,17.5636
5410,Female,23,2016,1879.85,0.0,0.0
5411,Female,32,2025,1214.9,0.0,0.0
5412,Male,50,2005,1599.89,2326.29,1.454
5413,Female,47,2017,1401.05,0.0,0.0
5414,Male,26,2012,1781.34,0.0,0.0
5415,Male,48,2017,1413.32,0.0,0.0
5416,Male,43,2018,1608.39,8408.09,5.2276
5417,Male,67,2018,1050.32,746.64,0.7109
5418,Male,44,2023,1492.02,0.0,0.0
5419,Male,38,2014,1602.07,2076.15,1.2959
5420,Male,29,2017,1333.6,0.0,0.0
5421,Male,31,2000,1841.37,0.0,0.0
5422,Male,30,2022,1484.77,0.0,0.0
5423,Female,56,2011,1480.34,3348.85,2.2622
5424,Male,40,2023,1120.2,0.0,0.0
5425,Male,46,2011,1617.06,0.0,0.0
5426,Female,58,2000,1717.12,0.0,0.0
5427,Female,18,2007,1994.77,121.37,0.0608
5428,Male,55,2025,1353.17,300.21,0.2219
5429,Female,40,2012,1338.2,0.0,0.0
5430,Female,45,2006,1604.07,0.0,0.0
5431,Female,30,2006,1427.4,0.0,0.0
5432,Male,30,2012,1411.26,0.0,0.0
5433,Female,45,2002,1525.18,0.0,0.0
5434,Male,68,2017,1352.83,0.0,0.0
5435,Female,52,2009,1410.58,0.0,0.0
5436,Female,55,2017,1362.82,0.0,0.0
5437,Male,37,2007,1713.04,0.0,0.0
5438,Female,32,2015,1377.46,0.0,0.0
5439,Male,30,2019,1190.28,690.47,0.5801
5440,Female,34,2003,1721.91,0.0,0.0
5441,Male,18,2014,2432.76,7232.96,2.9731
5442,Male,31,2012,1515.04,819.7,0.541
5443,Male,33,2010,1414.29,0.0,0.0
5444,Female,37,2019,1218.01,0.0,0.0
5445,Male,41,2018,1376.27,6203.27,4.5073
5446,Male,44,2019,1428.03,948.81,0.6644
5447,Male,39,2007,1527.95,357.33,0.2339
5448,Female,33,2011,1281.29,0.0,0.0
5449,Female,18,2009,2286.26,3241.71,1.4179
5450,Male,33,2017,1456.96,0.0,0.0
5451,Male,28,2016,1477.58,0.0,0.0
5452,Male,45,2013,1525.81,0.0,0.0
5453,Male,50,2022,1364.39,2673.65,1.9596
5454,Male,51,2005,1491.65,0.0,0.0
5455,Female,49,2025,1343.41,0.0,0.0
5456,Male,38,2006,1612.96,0.0,0.0
5457,Male,33,2022,1313.57,0.0,0.0
5458,Male,31,2014,1454.82,0.0,0.0
5459,Female,21,2023,1860.86,2323.16,1.2484
5460,Female,51,2004,1491.56,2402.25,1.6106
5461,Female,37,2014,1347.46,0.0,0.0
5462,Male,25,2013,1886.77,0.0,0.0
5463,Male,30,2025,1112.17,1248.26,1.1224
5464,Male,29,2025,1303.87,2703.59,2.0735
5465,Male,40,2009,1664.86,3465.04,2.0813
5466,Male,52,2019,1724.95,0.0,0.0
5467,Female,35,2017,1430.48,0.0,0.0
5468,Female,18,2007,2510.28,0.0,0.0
5469,Female,37,2008,1382.04,0.0,0.0
5470,Male,38,2025,1213.43,0.0,0.0
5471,Female,37,2016,1390.3,1156.77,0.832
5472,Male,32,2006,1743.26,1362.62,0.7817
5473,Male,42,2009,1342.22,0.0,0.0
5474,Female,40,2011,1371.72,295.14,0.2152
5475,Male,39,2017,1416.58,0.0,0.0
5476,Male,44,2013,1381.97,0.0,0.0
5477,Male,34,2016,1355.23,3365.51,2.4833
5478,Female,34,2008,1566.61,0.0,0.0
5479,Female,56,2013,1437.28,2676.75,1.8624
5480,Male,46,2004,1752.15,0.0,0.0
5481,Female,49,2024,1255.31,4341.63,3.4586
5482,Male,54,2009,1409.93,0.0,0.0
5483,Male,46,2022,1399.46,0.0,0.0
5484,Female,51,2013,1242.1,3905.97,3.1447
5485,Female,21,2016,1867.82,968.57,0.5186
5486,Female,42,2012,1243.45,0.0,0.0
5487,Male,37,2020,1289.84,0.0,0.0
5488,Female,60,2023,1363.91,1375.17,1.0083
5489,Female,51,2011,1337.48,697.79,0.5217
5490,Female,32,2010,1290.94,0.0,0.0
5491,Male,44,2020,1530.07,0.0,0.0
5492,Female,42,2009,1413.29,0.0,0.0
5493,Female,45,2019,1218.49,0.0,0.0
5494,Male,27,2005,1648.06,0.0,0.0
5495,Male,44,2019,1129.23,0.0,0.0
5496,Male,37,2017,1388.88,675.6,0.4864
5497,Female,43,2006,1270.51,0.0,0.0
5498,Female,31,2020,1362.57,880.31,0.6461
5499,Female,32,2015,1347.96,5725.35,4.2474
5500,Female,54,2009,1653.31,1619.56,0.9796
5501,Male,27,2013,1743.05,0.0,0.0
5502,Male,28,2016,1531.37,0.0,0.0
5503,Male,39,2005,1304.92,0.0,0.0
5504,Male,30,2025,1400.53,4572.29,3.2647
5505,Male,29,2020,1374.61,0.0,0.0
5506,Male,41,2005,1541.45,0.0,0.0
5507,Male,21,2023,2246.45,0.0,0.0
5508,Male,27,2012,1828.17,0.0,0.0
5509,Male,64,2019,1587.82,1607.37,1.0123
5510,Male,45,2011,1656.67,0.0,0.0
5511,Male,31,2021,1481.4,0.0,0.0
5512,Female,45,2021,1456.42,0.0,0.0
5513,Female,46,2018,1222.47,134.45,0.11
5514,Female,51,2010,1362.66,0.0,0.0
5515,Male,38,2010,1388.22,1563.7,1.1264
5516,Female,51,2014,1353.96,0.0,0.0
5517,Female,18,2007,2087.86,0.0,0.0
5518,Female,27,2013,1301.66,0.0,0.0
5519,Male,41,2020,1283.93,0.0,0.0
5520,Female,43,2023,1405.64,0.0,0.0
5521,Female,29,2013,1617.27,0.0,0.0
5522,Female,43,2010,1517.3,0.0,0.0
5523,Female,32,2023,1213.99,0.0,0.0
5524,Male,36,2024,1064.05,0.0,0.0
5525,Female,52,2015,1326.71,0.0,0.0
5526,Male,50,2001,1843.13,0.0,0.0
5527,Female,28,2020,1289.36,0.0,0.0
5528,Male,27,2022,1659.4,0.0,0.0
5529,Male,35,2001,1385.17,0.0,0.0
5530,Male,39,2019,1392.12,0.0,0.0
5531,Female,32,2018,1371.63,0.0,0.0
5532,Male,52,2014,1421.28,0.0,0.0
5533,Female,44,2021,1568.54,0.0,0.0
5534,Female,44,2015,1277.72,4161.61,3.2571
5535,Male,24,2020,1876.73,1090.98,0.5813
5536,Male,54,2017,1449.46,0.0,0.0
5537,Male,18,2010,2050.04,2348.07,1.1454
5538,Female,50,2019,1100.99,0.0,0.0
5539,Female,51,2021,1119.56,0.0,0.0
5540,Male,34,2025,1394.24,0.0,0.0
5541,Male,55,2014,1422.34,0.0,0.0
5542,Female,39,2004,1758.11,0.0,0.0
5543,Female,40,2025,1147.05,0.0,0.0
5544,Female,44,2019,1377.8,0.0,0.0
5545,Female,75,2025,1576.63,2146.09,1.3612
5546,Male,56,2005,1533.73,0.0,0.0
5547,Male,48,2013,1352.33,0.0,0.0
5548,Male,29,2007,1498.47,0.0,0.0
5549,Male,41,2023,1400.51,0.0,0.0
5550,Male,30,2024,1468.71,0.0,0.0
5551,Male,49,2017,1194.58,0.0,0.0
5552,Male,41,2008,1502.58,0.0,0.0
5553,Female,26,2006,1581.62,5690.13,3.5977
5554,Female,40,2018,1372.52,0.0,0.0
5555,Female,29,2017,1462.77,735.12,0.5026
5556,Female,41,2020,1440.28,522.93,0.3631
5557,Male,29,2012,1656.68,0.0,0.0
5558,Female,40,2014,1190.45,3658.28,3.073
5559,Male,49,2001,1590.99,0.0,0.0
5560,Female,39,2019,1240.27,0.0,0.0
5561,Male,35,2015,1527.88,0.0,0.0
5562,Female,42,2024,1169.04,0.0,0.0
5563,Male,48,2019,1450.46,0.0,0.0
5564,Male,26,2014,1553.77,0.0,0.0
5565,Female,43,2011,1360.3,0.0,0.0
5566,Male,55,2024,1208.59,0.0,0.0
5567,Female,46,2001,1414.74,2904.3,2.0529
5568,Female,40,2013,1547.81,0.0,0.0
5569,Female,47,2025,1114.18,0.0,0.0
5570,Female,45,2020,1227.78,7688.9,6.2624
5571,Female,49,2017,1452.59,0.0,0.0
5572,Male,18,2009,2408.01,0.0,0.0
5573,Female,21,2023,2074.18,1632.61,0.7871
5574,Female,52,2009,1499.46,1452.48,0.9687
5575,Female,21,2010,1929.93,2973.3,1.5406
5576,Male,44,2009,1862.63,0.0,0.0
5577,Female,35,2007,1544.14,4125.0,2.6714
5578,Female,28,2025,1358.65,0.0,0.0
5579,Female,44,2019,1293.79,0.0,0.0
5580,Male,42,2019,1414.22,0.0,0.0
5581,Male,65,2025,1391.84,2408.49,1.7304
5582,Male,32,2010,1318.87,0.0,0.0
5583,Female,57,2000,1813.77,1960.72,1.081
5584,Female,44,2019,1283.59,0.0,0.0
5585,Male,32,2017,1446.48,0.0,0.0
5586,Male,49,2016,1734.38,0.0,0.0
5587,Male,46,2003,1526.21,0.0,0.0
5588,Male,40,2016,1530.09,0.0,0.0
5589,Female,43,2011,1290.55,0.0,0.0
5590,Female,32,2011,1446.59,0.0,0.0
5591,Male,30,2010,1560.1,0.0,0.0
5592,Female,49,2013,1481.33,8103.57,5.4705
5593,Male,37,2013,1661.75,0.0,0.0
5594,Female,39,2012,1306.81,1963.25,1.5023
5595,Male,43,2025,1479.6,2602.32,1.7588
5596,Male,43,2024,1506.64,0.0,0.0
5597,Male,22,2018,1986.13,0.0,0.0
5598,Female,55,2025,1199.21,2445.61,2.0394
5599,Female,41,2025,1140.68,0.0,0.0
5600,Female,37,2013,1330.87,4557.7,3.4246
5601,Male,45,2015,1276.83,0.0,0.0
5602,Male,42,2025,1396.77,2671.51,1.9126
5603,Male,49,2019,1104.46,3573.55,3.2356
5604,Female,46,2009,1330.69,1622.83,1.2195
5605,Male,48,2020,1367.42,0.0,0.0
5606,Female,56,2009,1616.32,0.0,0.0
5607,Female,50,2013,1297.95,1317.62,1.0152
5608,Female,38,2010,1476.58,630.43,0.427
5609,Male,26,2010,1744.43,0.0,0.0
5610,Male,60,2000,2028.44,0.0,0.0
5611,Male,37,2024,1360.81,0.0,0.0
5612,Female,34,2012,1502.37,0.0,0.0
5613,Female,19,2005,2038.8,2358.3,1.1567
5614,Male,44,2005,1444.08,0.0,0.0
5615,Male,41,2018,1456.44,1405.22,0.9648
5616,Female,21,2025,1655.14,0.0,0.0
5617,Female,45,2007,1463.62,0.0,0.0
5618,Male,34,2005,1658.03,465.06,0.2805
5619,Female,72,2015,1888.64,0.0,0.0
5620,Male,33,2018,1515.37,0.0,0.0
5621,Male,34,2012,1396.15,10480.91,7.507
5622,Female,29,2012,1412.62,3061.87,2.1675
5623,Female,55,2015,1573.47,0.0,0.0
5624,Female,35,2012,1167.65,598.23,0.5123
5625,Male,31,2024,1252.2,462.42,0.3693
5626,Female,48,2002,1630.0,2968.46,1.8211
5627,Male,23,2010,2580.84,10924.85,4.2331
5628,Male,47,2022,1317.19,0.0,0.0
5629,Female,61,2023,1355.38,2154.45,1.5896
5630,Male,46,2006,1452.23,0.0,0.0
5631,Female,47,2025,1215.19,0.0,0.0
5632,Female,50,2020,1125.7,0.0,0.0
5633,Male,60,2011,1540.17,0.0,0.0
5634,Male,54,2016,1545.66,0.0,0.0
5635,Male,45,2012,1433.22,0.0,0.0
5636,Male,50,2007,1720.49,8049.92,4.6789
5637,Female,29,2012,1570.79,0.0,0.0
5638,Female,49,2018,1122.74,0.0,0.0
5639,Male,27,2023,1704.48,1400.82,0.8218
5640,Male,35,2013,1287.61,0.0,0.0
5641,Female,18,2013,1870.77,8240.94,4.4051
5642,Female,44,2016,1303.05,0.0,0.0
5643,Male,32,2019,1529.05,0.0,0.0
5644,Male,53,2021,1286.7,0.0,0.0
5645,Female,44,2013,1245.58,2319.88,1.8625
5646,Male,53,2018,1427.72,0.0,0.0
5647,Male,26,2014,1651.03,1924.36,1.1656
5648,Female,52,2021,1198.82,0.0,0.0
5649,Female,65,2008,1623.69,0.0,0.0
5650,Female,49,2011,1232.9,0.0,0.0
5651,Female,49,2015,1112.58,2887.5,2.5953
5652,Female,42,2024,1474.13,0.0,0.0
5653,Male,33,2018,1419.5,0.0,0.0
5654,Male,49,2025,1318.57,3193.82,2.4222
5655,Male,21,2005,2147.99,848.06,0.3948
5656,Male,34,2016,1564.87,0.0,0.0
5657,Female,18,2015,1844.83,0.0,0.0
5658,Female,31,2019,927.99,1080.15,1.164
5659,Female,47,2022,1172.71,0.0,0.0
5660,Female,46,2023,1194.22,1472.52,1.233
5661,Male,40,2020,1350.39,0.0,0.0
5662,Male,42,2019,1361.66,0.0,0.0
5663,Female,18,2025,1627.78,2056.03,1.2631
5664,Female,35,2014,1257.67,0.0,0.0
5665,Female,31,2023,1192.18,0.0,0.0
5666,Female,32,2024,1014.57,0.0,0.0
5667,Female,47,2016,1069.32,0.0,0.0
5668,Female,29,2021,1460.42,0.0,0.0
5669,Male,32,2014,1483.9,0.0,0.0
5670,Female,18,2007,2301.91,7133.12,3.0988
5671,Female,36,2018,1267.56,656.41,0.5179
5672,Male,26,2009,1564.5,0.0,0.0
5673,Female,40,2016,1071.7,0.0,0.0
5674,Male,28,2023,1390.31,0.0,0.0
5675,Female,41,2005,1550.87,428.61,0.2764
5676,Male,38,2002,1892.07,0.0,0.0
5677,Female,60,2019,1422.69,0.0,0.0
5678,Male,45,2013,1302.69,1769.33,1.3582
5679,Female,18,2015,1777.32,1793.5,1.0091
5680,Male,24,2014,1946.71,1345.58,0.6912
5681,Male,40,2005,1541.8,0.0,0.0
5682,Male,28,2000,2154.7,7569.23,3.5129
5683,Female,18,2024,1971.99,0.0,0.0
5684,Male,56,2009,1518.22,1559.18,1.027
5685,Male,48,2015,1478.09,0.0,0.0
5686,Female,46,2025,1104.29,0.0,0.0
5687,Male,32,2023,1100.18,0.0,0.0
5688,Female,45,2006,1737.13,0.0,0.0
5689,Male,31,2017,1090.53,0.0,0.0
5690,Female,42,2021,1026.72,1289.15,1.2556
5691,Male,28,2020,1863.62,2588.41,1.3889
5692,Male,58,2022,1344.89,0.0,0.0
5693,Female,21,2016,1710.85,0.0,0.0
5694,Female,54,2008,1543.44,0.0,0.0
5695,Female,40,2016,1432.39,6688.72,4.6696
5696,Male,34,2020,1190.68,0.0,0.0
5697,Male,42,2019,1315.28,0.0,0.0
5698,Male,48,2004,1764.77,0.0,0.0
5699,Female,56,2004,1379.67,6842.49,4.9595
5700,Male,43,2025,1332.57,0.0,0.0
5701,Male,29,2007,2070.55,0.0,0.0
5702,Male,40,2012,1139.74,1987.8,1.7441
5703,Female,61,2022,1320.85,0.0,0.0
5704,Male,56,2015,1489.5,0.0,0.0
5705,Female,50,2008,1185.88,0.0,0.0
5706,Male,49,2016,1359.92,0.0,0.0
5707,Female,48,2018,1436.67,0.0,0.0
5708,Male,53,2016,1334.83,0.0,0.0
5709,Female,34,2024,1034.14,762.37,0.7372
5710,Female,23,2011,2262.14,1502.74,0.6643
5711,Male,40,2020,1434.82,2613.9,1.8218
5712,Female,30,2006,1463.45,214.44,0.1465
5713,Male,27,2014,1670.53,0.0,0.0
5714,Female,31,2021,1386.92,0.0,0.0
5715,Female,69,2010,1603.48,781.71,0.4875
5716,Male,41,2018,1495.56,0.0,0.0
5717,Male,44,2007,1466.79,0.0,0.0
5718,Male,25,2005,1493.75,2418.38,1.619
5719,Male,18,2017,2187.69,582.52,0.2663
5720,Male,30,2020,1525.0,0.0,0.0
5721,Male,57,2006,1555.75,5193.98,3.3386
5722,Male,44,2024,1427.99,938.51,0.6572
5723,Female,47,2010,1368.53,0.0,0.0
5724,Male,48,2006,1577.05,1559.43,0.9888
5725,Male,32,2009,1815.55,0.0,0.0
5726,Female,56,2008,1402.68,12708.55,9.0602
5727,Male,32,2005,1550.7,0.0,0.0
5728,Male,56,2022,1091.58,1328.46,1.217
5729,Male,45,2016,1535.06,2251.73,1.4669
5730,Female,18,2014,1829.86,1021.61,0.5583
5731,Female,31,2025,1217.67,2810.05,2.3077
5732,Male,18,2014,2060.24,0.0,0.0
5733,Female,53,2008,1380.39,1423.23,1.031
5734,Female,39,2011,1385.1,2715.72,1.9607
5735,Female,18,2010,2044.81,5639.99,2.7582
5736,Female,44,2017,1469.88,0.0,0.0
5737,Female,33,2012,1598.08,0.0,0.0
5738,Male,22,2017,2193.62,8444.17,3.8494
5739,Male,60,2020,1703.29,1041.25,0.6113
5740,Male,41,2022,1457.34,1708.31,1.1722
5741,Female,36,2021,1319.8,0.0,0.0
5742,Female,35,2009,1638.54,0.0,0.0
5743,Female,21,2006,1857.14,0.0,0.0
5744,Female,24,2017,1776.51,1520.57,0.8559
5745,Male,55,2009,1418.02,0.0,0.0
5746,Female,34,2005,1443.15,2837.8,1.9664
5747,Female,40,2017,1405.41,0.0,0.0
5748,Female,18,2013,1768.59,3938.32,2.2268
5749,Female,24,2022,1893.28,1835.76,0.9696
5750,Female,47,2012,1305.76,0.0,0.0
5751,Male,44,2025,1251.02,0.0,0.0
5752,Female,61,2022,1394.93,424.5,0.3043
5753,Male,56,2003,1913.56,0.0,0.0
5754,Female,37,2017,1221.51,3422.35,2.8017
5755,Female,45,2018,1290.38,0.0,0.0
5756,Male,36,2020,1225.64,0.0,0.0
5757,Female,64,2017,1342.27,1048.71,0.7813
5758,Male,53,2016,1279.83,0.0,0.0
5759,Male,42,2014,1502.98,1598.0,1.0632
5760,Male,42,2011,1578.11,0.0,0.0
5761,Female,57,2025,1282.45,0.0,0.0
5762,Female,46,2012,1282.65,1751.16,1.3653
5763,Female,58,2003,1593.84,1126.12,0.7065
5764,Male,18,2008,2288.15,930.1,0.4065
5765,Female,45,2023,1221.7,2479.93,2.0299
5766,Female,33,2018,1139.32,0.0,0.0
5767,Male,61,2022,1499.56,0.0,0.0
5768,Male,58,2022,1367.49,2548.82,1.8639
5769,Male,40,2023,1340.6,0.0,0.0
5770,Female,58,2018,1352.84,0.0,0.0
5771,Female,61,2008,1699.67,21789.43,12.8198
5772,Female,40,2007,1298.98,7252.1,5.5829
5773,Male,69,2018,1511.86,0.0,0.0
5774,Female,39,2014,1428.46,4081.29,2.8571
5775,Male,37,2018,1367.16,1465.82,1.0722
5776,Male,50,2017,1556.69,0.0,0.0
5777,Female,35,2019,1298.0,648.72,0.4998
5778,Male,41,2002,1330.41,0.0,0.0
5779,Female,56,2002,1659.73,0.0,0.0
5780,Male,40,2021,1342.3,2335.85,1.7402
5781,Female,19,2009,1707.03,0.0,0.0
5782,Male,44,2020,1339.1,0.0,0.0
5783,Female,31,2018,1135.81,0.0,0.0
5784,Male,50,2025,1393.61,0.0,0.0
5785,Male,48,2023,1322.35,0.0,0.0
5786,Female,57,2015,1219.85,1058.22,0.8675
5787,Male,50,2019,1501.96,1574.02,1.048
5788,Female,53,2006,1541.17,1281.95,0.8318
5789,Female,31,2014,1326.37,0.0,0.0
5790,Male,49,2021,1189.03,0.0,0.0
5791,Male,63,2019,1399.49,542.25,0.3875
5792,Female,31,2016,1215.59,0.0,0.0
5793,Female,61,2008,1707.92,0.0,0.0
5794,Female,33,2022,1034.23,1608.7,1.5555
5795,Male,29,2011,1732.56,4891.85,2.8235
5796,Female,43,2023,1198.05,0.0,0.0
5797,Male,48,2019,1533.18,0.0,0.0
5798,Female,50,2014,1390.01,0.0,0.0
5799,Female,28,2002,1855.12,0.0,0.0
5800,Male,45,2010,1448.94,0.0,0.0
5801,Male,31,2024,1150.1,0.0,0.0
5802,Male,22,2023,1861.67,2764.19,1.4848
5803,Male,28,2018,1741.15,0.0,0.0
5804,Female,30,2016,1432.63,0.0,0.0
5805,Male,46,2020,1314.61,437.96,0.3331
5806,Male,53,2016,1312.37,1572.7,1.1984
5807,Male,22,2019,1801.63,1844.07,1.0236
5808,Female,44,2012,1368.25,6199.81,4.5312
5809,Female,25,2023,1432.42,0.0,0.0
5810,Male,47,2021,1558.3,2650.91,1.7012
5811,Male,32,2013,1500.91,0.0,0.0
5812,Female,27,2023,1499.85,566.74,0.3779
5813,Female,49,2016,1225.83,1226.47,1.0005
5814,Male,32,2008,1566.89,0.0,0.0
5815,Male,36,2004,1645.32,0.0,0.0
5816,Male,18,2020,1963.96,0.0,0.0
5817,Male,51,2023,1324.21,0.0,0.0
5818,Female,49,2022,1258.89,3125.65,2.4829
5819,Female,40,2020,1333.19,0.0,0.0
5820,Male,21,2007,2552.26,0.0,0.0
5821,Female,54,2005,1150.89,3902.74,3.3911
5822,Male,32,2013,1647.75,0.0,0.0
5823,Female,34,2023,1018.58,500.31,0.4912
5824,Female,67,2025,1360.76,0.0,0.0
5825,Male,31,2010,1889.52,0.0,0.0
5826,Male,48,2022,1336.94,1081.98,0.8093
5827,Female,46,2018,1324.22,0.0,0.0
5828,Male,44,2002,1602.39,0.0,0.0
5829,Male,43,2017,1515.2,0.0,0.0
5830,Female,44,2022,1288.23,6323.45,4.9086
5831,Female,43,2011,1306.85,0.0,0.0
5832,Male,39,2024,1296.55,0.0,0.0
5833,Female,58,2010,1257.63,2263.15,1.7995
5834,Male,24,2004,2324.77,0.0,0.0
5835,Female,52,2007,1398.01,4297.52,3.074
5836,Female,49,2023,1245.58,0.0,0.0
5837,Female,48,2015,1248.59,0.0,0.0
5838,Male,53,2022,1313.87,5723.75,4.3564
5839,Female,38,2017,1316.35,0.0,0.0
5840,Female,18,2016,1943.04,4395.7,2.2623
5841,Male,39,2022,1379.48,1065.49,0.7724
5842,Male,28,2015,1640.18,3688.21,2.2487
5843,Male,31,2022,1237.03,0.0,0.0
5844,Male,25,2005,1863.26,0.0,0.0
5845,Female,34,2019,1263.39,0.0,0.0
5846,Male,32,2021,1497.38,8645.08,5.7735
5847,Male,18,2024,2120.59,2687.83,1.2675
5848,Female,48,2010,1221.71,0.0,0.0
5849,Male,66,2019,1622.56,0.0,0.0
5850,Male,47,2015,1570.22,1129.47,0.7193
5851,Male,37,2014,1269.63,331.58,0.2612
5852,Female,39,2005,1574.23,829.51,0.5269
5853,Female,34,2007,1589.94,0.0,0.0
5854,Female,41,2023,1112.11,3043.29,2.7365
5855,Male,39,2021,1326.11,0.0,0.0
5856,Female,29,2014,1591.27,0.0,0.0
5857,Male,60,2023,1543.09,0.0,0.0
5858,Male,22,2004,2120.2,0.0,0.0
5859,Male,48,2019,1550.06,0.0,0.0
5860,Female,38,2023,979.43,0.0,0.0
5861,Male,62,2023,1653.06,0.0,0.0
5862,Male,44,2014,1547.8,0.0,0.0
5863,Male,35,2021,1273.76,0.0,0.0
5864,Male,37,2015,1576.99,0.0,0.0
5865,Female,40,2023,1100.05,1761.53,1.6013
5866,Male,26,2017,1652.25,0.0,0.0
5867,Female,30,2022,1272.85,0.0,0.0
5868,Male,18,2004,2408.32,1550.85,0.644
5869,Female,28,2018,1370.3,1682.07,1.2275
5870,Female,41,2018,1236.27,0.0,0.0
5871,Male,43,2019,1406.92,0.0,0.0
5872,Male,18,2020,1847.19,2697.2,1.4602
5873,Female,38,2024,1247.37,2078.12,1.666
5874,Female,46,2022,1166.85,459.33,0.3936
5875,Male,38,2009,1699.32,0.0,0.0
5876,Male,32,2023,1534.49,0.0,0.0
5877,Female,35,2006,1429.77,1336.47,0.9347
5878,Female,33,2019,1404.78,12827.75,9.1315
5879,Male,32,2024,1283.71,6433.1,5.0113
5880,Male,42,2005,1456.55,1213.09,0.8329
5881,Male,67,2023,1397.67,1235.93,0.8843
5882,Female,31,2022,1253.84,420.78,0.3356
5883,Male,36,2017,1166.59,0.0,0.0
5884,Female,39,2012,1473.99,2314.2,1.57
5885,Male,31,2014,1479.69,4117.75,2.7828
5886,Male,53,2025,1425.67,0.0,0.0
5887,Female,18,2009,2200.21,3934.46,1.7882
5888,Female,33,2018,1316.4,0.0,0.0
5889,Female,49,2004,1448.94,3243.16,2.2383
5890,Male,36,2009,1780.09,3044.9,1.7105
5891,Female,30,2022,1512.96,0.0,0.0
5892,Female,45,2012,1340.15,900.24,0.6717
5893,Male,50,2025,1431.08,0.0,0.0
5894,Male,42,2017,1320.03,783.75,0.5937
5895,Male,30,2017,1336.94,0.0,0.0
5896,Male,45,2002,1589.82,878.62,0.5527
5897,Female,35,2025,1282.16,0.0,0.0
5898,Male,48,2008,1392.66,0.0,0.0
5899,Female,57,2017,1519.05,0.0,0.0
5900,Female,18,2014,2154.41,0.0,0.0
5901,Female,41,2015,1432.91,805.01,0.5618
5902,Female,19,2019,1810.48,0.0,0.0
5903,Male,69,2020,1636.48,0.0,0.0
5904,Male,34,2007,1116.18,2616.12,2.3438
5905,Male,48,2017,1483.04,0.0,0.0
5906,Female,39,2022,1263.11,2454.41,1.9431
5907,Male,30,2015,1177.73,1654.26,1.4046
5908,Female,28,2008,1729.02,0.0,0.0
5909,Male,59,2012,1586.7,0.0,0.0
5910,Male,51,2009,1258.46,8915.4,7.0844
5911,Male,63,2006,1542.88,2039.25,1.3217
5912,Female,40,2014,1638.83,0.0,0.0
5913,Female,43,2017,1290.69,0.0,0.0
5914,Male,36,2004,1780.9,2954.86,1.6592
5915,Male,36,2019,1545.86,0.0,0.0
5916,Male,27,2025,1549.11,0.0,0.0
5917,Female,41,2025,1322.07,9859.5,7.4576
5918,Female,30,2023,969.17,258.13,0.2663
5919,Male,45,2011,1478.83,0.0,0.0
5920,Female,42,2001,1069.46,0.0,0.0
5921,Male,43,2023,1095.38,0.0,0.0
5922,Female,60,2003,1577.38,0.0,0.0
5923,Male,39,2009,1442.04,0.0,0.0
5924,Female,49,2017,1320.65,284.54,0.2155
5925,Male,64,2008,1712.88,4699.02,2.7433
5926,Female,55,2023,1245.23,0.0,0.0
5927,Female,53,2022,1264.92,7041.86,5.567
5928,Female,36,2021,1299.47,0.0,0.0
5929,Female,42,2023,1110.95,0.0,0.0
5930,Female,24,2009,1923.75,5270.72,2.7398
5931,Male,45,2021,1353.2,0.0,0.0
5932,Male,43,2013,1479.46,0.0,0.0
5933,Male,40,2020,1225.13,1021.76,0.834
5934,Female,52,2006,1632.98,0.0,0.0
5935,Male,25,2021,1675.15,0.0,0.0
5936,Female,59,2025,1096.83,0.0,0.0
5937,Female,50,2002,1499.29,466.33,0.311
5938,Male,39,2005,1929.98,0.0,0.0
